symbol,day,scenario,bias,recipe,entry_time_utc,entry_price,stop,tp1,tp2,tp3
SPXUSD,2023-03-21,2,bearish,S2_NY: 5m retrace → retrace_path,2023-03-21 14:49:00+00:00,3984.62,3984.87,3974.873,3961.067,3950.747
NSXUSD,2023-03-22,1,bearish,S1_NY: 5m retrace → retrace_path,2023-03-22 16:04:00+00:00,12789.299,12789.549,12769.369,12685.799,
SPXUSD,2023-03-22,2,bearish,S2_NY: 5m retrace → retrace_path,2023-03-22 15:24:00+00:00,4005.327,4006.861,3995.37,3991.927,
NSXUSD,2023-03-23,1,bearish,S1_NY: 5m retrace → retrace_path,2023-03-23 14:44:00+00:00,12832.129,12832.379,12793.509,12675.589,12582.909
SPXUSD,2023-03-27,2,bearish,S2_NY: 5m retrace → retrace_path,2023-03-27 13:44:00+00:00,3997.599,3997.849,3994.983,3973.622,
NSXUSD,2023-03-28,1,bearish,S1_NY: 5m retrace → retrace_path,2023-03-28 13:39:00+00:00,12646.489,12646.739,12635.149,,
NSXUSD,2023-03-28,2,bullish,S2_NY: 5m retrace → retrace_path,2023-03-28 13:39:00+00:00,12646.489,12636.939,12672.999,12705.639,
NSXUSD,2023-03-29,1,bearish,S1_NY: 5m retrace → retrace_path,2023-03-29 13:49:00+00:00,12722.719,12722.969,12712.509,12686.589,12624.809
NSXUSD,2023-03-30,1,bearish,S1_NY: 5m retrace → retrace_path,2023-03-30 14:14:00+00:00,12929.109,12929.359,12908.589,12859.049,12815.189
SPXUSD,2023-03-30,2,bearish,S2_NY: 5m retrace → retrace_path,2023-03-30 14:14:00+00:00,4051.396,4051.646,4047.38,4033.686,4022.297
SPXUSD,2023-03-31,3,bearish,S3_NY: 5m retrace → bos_path,2023-03-31 16:06:00+00:00,4075.286,4077.092,4057.76,4051.222,4049.472
NSXUSD,2023-04-03,2,bullish,S2_NY: 5m retrace → retrace_path,2023-04-03 13:44:00+00:00,13067.789,13067.539,13072.569,13118.207,13135.089
SPXUSD,2023-04-05,1,bullish,S1_NY: 5m retrace → retrace_path,2023-04-05 13:44:00+00:00,4091.762,4090.08,4099.379,4102.156,4105.499
NSXUSD,2023-04-05,2,bullish,S2_NY: 5m retrace → retrace_path,2023-04-05 14:14:00+00:00,13077.249,13069.949,13098.699,13106.829,13122.289
SPXUSD,2023-04-06,2,bearish,S2_NY: 5m retrace → bos_path,2023-04-06 14:04:00+00:00,4081.183,4086.137,4076.229,,
NSXUSD,2023-04-10,2,bullish,S2_NY: 5m retrace → retrace_path,2023-04-10 14:14:00+00:00,12945.729,12945.479,12996.799,13047.659,13048.119
NSXUSD,2023-04-13,1,bearish,S1_NY: 5m retrace → retrace_path,2023-04-13 13:44:00+00:00,12898.579,12898.829,12864.829,12856.629,12828.579
SPXUSD,2023-04-14,1,bullish,S1_NY: 5m retrace → retrace_path,2023-04-14 14:14:00+00:00,4137.63,4137.38,4147.82,,4148.397
NSXUSD,2023-04-14,2,bullish,S2_NY: 5m retrace → retrace_path,2023-04-14 14:14:00+00:00,13021.859,13021.609,13040.809,13107.369,13110.169
NSXUSD,2023-04-19,2,bullish,S2_NY: 5m retrace → retrace_path,2023-04-19 14:14:00+00:00,12990.519,12990.269,12997.299,13059.369,13085.859
NSXUSD,2023-04-24,1,bearish,S1_NY: 5m retrace → retrace_path,2023-04-24 14:14:00+00:00,12996.769,12997.019,12989.669,12935.109,
SPXUSD,2023-04-24,2,bearish,S2_NY: 5m retrace → retrace_path,2023-04-24 14:14:00+00:00,4132.22,4132.47,4111.961,,
NSXUSD,2023-04-27,1,bearish,S1_NY: 5m retrace → retrace_path,2023-04-27 14:19:00+00:00,12953.599,12953.849,12924.259,12902.389,12859.799
SPXUSD,2023-04-27,2,bearish,S2_NY: 5m retrace → retrace_path,2023-04-27 14:09:00+00:00,4079.81,4080.06,4077.86,4070.432,4062.377
NSXUSD,2023-05-05,2,bearish,S2_NY: 5m retrace → retrace_path,2023-05-05 17:04:00+00:00,13185.019,13185.269,13020.119,,13014.779
NSXUSD,2023-05-08,1,bullish,S1_NY: 5m retrace → retrace_path,2023-05-08 14:14:00+00:00,13224.607,13224.357,13256.489,13263.877,
SPXUSD,2023-05-08,2,bearish,S2_NY: 5m retrace → retrace_path,2023-05-08 13:44:00+00:00,4140.132,4143.611,4136.652999999999,4131.927,4129.367
SPXUSD,2023-05-11,1,bullish,S1_NY: 5m retrace → retrace_path,2023-05-11 13:44:00+00:00,4134.292,4134.042,4148.147,4152.123,
NSXUSD,2023-05-11,1,bearish,S1_NY: 5m retrace → retrace_path,2023-05-11 16:04:00+00:00,13362.259,13394.379,13310.769,,
NSXUSD,2023-05-16,1,bearish,S1_NY: 5m retrace → retrace_path,2023-05-16 16:04:00+00:00,13465.869,13466.119,13372.109,,
NSXUSD,2023-05-17,2,bearish,S2_NY: 5m retrace → retrace_path,2023-05-17 15:14:00+00:00,13452.889,13453.139,13417.329,,
SPXUSD,2023-05-22,2,bearish,S2_NY: 5m retrace → retrace_path,2023-05-22 13:44:00+00:00,4194.37,4196.611,4193.876,4187.376,4180.632
SPXUSD,2023-05-24,1,bullish,S1_NY: 5m retrace → retrace_path,2023-05-24 13:44:00+00:00,4130.417,4130.167,4133.169,4148.757,4154.027
NSXUSD,2023-05-24,2,bullish,S2_NY: 5m retrace → retrace_path,2023-05-24 14:14:00+00:00,13590.079,13589.829,13617.489,13682.639,13704.379
NSXUSD,2023-05-25,1,bearish,S1_NY: 5m retrace → retrace_path,2023-05-25 13:44:00+00:00,13910.549,13910.799,13874.959,13785.487,13783.147
NSXUSD,2023-05-25,2,bearish,S2_NY: 5m retrace → retrace_path,2023-05-25 19:04:00+00:00,13969.219,13969.469,13813.629,13785.487,13783.147
NSXUSD,2023-05-26,1,bearish,S1_NY: 5m retrace → retrace_path,2023-05-26 13:54:00+00:00,13974.029,13982.639,13938.449,13916.889,13897.389
NSXUSD,2023-05-29,2,bullish,S2_NY: 5m retrace → retrace_path,2023-05-29 13:44:00+00:00,14339.769,14339.519,14354.899,14389.137,14398.159
SPXUSD,2023-05-30,1,bullish,S1_NY: 5m retrace → retrace_path,2023-05-30 15:04:00+00:00,4211.506,4211.256,4230.729,4233.217,
SPXUSD,2023-05-30,2,bearish,S2_NY: 5m retrace → retrace_path,2023-05-30 13:44:00+00:00,4228.214,4230.464,4226.711,4216.226,4213.232
NSXUSD,2023-06-01,1,bearish,S1_NY: 5m retrace → retrace_path,2023-06-01 15:04:00+00:00,14291.499,14291.749,14232.569,,14228.609
NSXUSD,2023-06-01,2,bearish,S2_NY: 5m retrace → retrace_path,2023-06-01 15:04:00+00:00,14291.499,14291.749,14232.569,,14228.609
NSXUSD,2023-06-02,1,bearish,S1_NY: 5m retrace → retrace_path,2023-06-02 14:14:00+00:00,14496.149,14496.399,14475.679,14467.489,14443.389
NSXUSD,2023-06-02,2,bearish,S2_NY: 5m retrace → retrace_path,2023-06-02 15:39:00+00:00,14512.739,14512.989,14438.099,,
NSXUSD,2023-06-07,1,bearish,S1_NY: 5m retrace → retrace_path,2023-06-07 15:04:00+00:00,14579.379,14579.629,14559.169,14517.699,
SPXUSD,2023-06-07,2,bearish,S2_NY: 5m retrace → retrace_path,2023-06-07 15:04:00+00:00,4291.039,4291.289,4285.681,4278.254,
NSXUSD,2023-06-08,1,bearish,S1_NY: 5m retrace → retrace_path,2023-06-08 14:39:00+00:00,14338.859,14339.109,14282.929,14242.489,
SPXUSD,2023-06-08,2,bearish,S2_NY: 5m retrace → retrace_path,2023-06-08 13:44:00+00:00,4269.283,4270.219,4262.771,4260.597,4257.797
NSXUSD,2023-06-09,1,bearish,S1_NY: 5m retrace → retrace_path,2023-06-09 14:14:00+00:00,14535.789,14536.039,14496.379,14454.697,
SPXUSD,2023-06-12,2,bearish,S2_NY: 5m retrace → retrace_path,2023-06-12 13:44:00+00:00,4311.431,4312.943,4306.431,,4304.329
NSXUSD,2023-06-13,1,bearish,S1_NY: 5m retrace → retrace_path,2023-06-13 14:14:00+00:00,14936.609,14936.859,14807.149,,14800.199
SPXUSD,2023-06-13,2,bearish,S2_NY: 5m retrace → retrace_path,2023-06-13 13:44:00+00:00,4356.167,4356.417,4334.557,,
SPXUSD,2023-06-14,2,bearish,S2_NY: 5m retrace → retrace_path,2023-06-14 15:04:00+00:00,4378.319,4378.569,4371.359,4366.936,4365.789
SPXUSD,2023-06-15,1,bullish,S1_NY: 5m retrace → bos_path,2023-06-15 13:50:00+00:00,4357.177,4350.376,4363.977999999999,4371.117,4375.181
NSXUSD,2023-06-16,1,bearish,S1_NY: 5m retrace → bos_path,2023-06-16 14:31:00+00:00,15236.099,15236.349,15212.989,15158.787,15131.799
SPXUSD,2023-06-16,2,bearish,S2_NY: 5m retrace → retrace_path,2023-06-16 13:44:00+00:00,4436.257,4436.507,4433.637,4419.997,4415.132
SPXUSD,2023-06-21,1,bullish,S1_NY: 5m retrace → retrace_path,2023-06-21 13:44:00+00:00,4378.397,4378.147,4382.264,4392.076,4392.827
NSXUSD,2023-06-23,2,bullish,S2_NY: 5m retrace → retrace_path,2023-06-23 13:44:00+00:00,14875.749,14875.499,14932.589,14991.519,15053.169
SPXUSD,2023-06-29,2,bearish,S2_NY: 5m retrace → retrace_path,2023-06-29 13:39:00+00:00,4389.719,4390.956,4386.389,4375.877,
NSXUSD,2023-06-30,1,bearish,S1_NY: 5m retrace → retrace_path,2023-06-30 14:14:00+00:00,15103.299,15103.549,15012.119,14971.499,14944.389
SPXUSD,2023-07-03,1,bullish,S1_NY: 5m retrace → retrace_path,2023-07-03 14:19:00+00:00,4445.447,4445.197,4451.917,4454.633,
SPXUSD,2023-07-05,1,bullish,S1_NY: 5m retrace → retrace_path,2023-07-05 13:39:00+00:00,4430.879,4430.629,4432.614,4450.62,4455.114
SPXUSD,2023-07-06,1,bullish,S1_NY: 5m retrace → retrace_path,2023-07-06 14:14:00+00:00,4407.367,4407.117,4425.127,4433.177,4445.594
NSXUSD,2023-07-06,2,bullish,S2_NY: 5m retrace → retrace_path,2023-07-06 14:14:00+00:00,15027.749,15027.499,15151.907,,15208.509
NSXUSD,2023-07-11,1,bearish,S1_NY: 5m retrace → retrace_path,2023-07-11 14:39:00+00:00,15086.099,15086.349,15041.019,,15038.819
NSXUSD,2023-07-11,2,bearish,S2_NY: 5m retrace → retrace_path,2023-07-11 17:04:00+00:00,15103.707,15103.957,15001.729,,
NSXUSD,2023-07-12,1,bearish,S1_NY: 5m retrace → retrace_path,2023-07-12 15:04:00+00:00,15323.229,15323.479,15164.669,15134.609,15118.799
SPXUSD,2023-07-12,2,bearish,S2_NY: 5m retrace → retrace_path,2023-07-12 14:14:00+00:00,4478.141,4478.391,4450.154,4440.637,4436.202
NSXUSD,2023-07-13,1,bearish,S1_NY: 5m retrace → retrace_path,2023-07-13 13:44:00+00:00,15418.109,15418.359,15389.889,15361.109,15326.339
NSXUSD,2023-07-13,2,bearish,S2_NY: 5m retrace → retrace_path,2023-07-13 13:44:00+00:00,15418.109,15418.359,15389.889,15361.109,15326.339
SPXUSD,2023-07-14,1,bullish,S1_NY: 5m retrace → bos_path,2023-07-14 13:45:00+00:00,4517.106,4516.351,4518.092,,
SPXUSD,2023-07-14,1,bullish,S1_NY: 5m retrace → retrace_path,2023-07-14 16:04:00+00:00,4516.623,4516.373,4519.339,,
NSXUSD,2023-07-19,1,bearish,S1_NY: 5m retrace → retrace_path,2023-07-19 13:44:00+00:00,15875.299,15875.549,15865.039,15839.999,15823.919
SPXUSD,2023-07-19,2,bearish,S2_NY: 5m retrace → retrace_path,2023-07-19 14:14:00+00:00,4561.477,4561.727,4552.953,,
NSXUSD,2023-07-20,2,bullish,S2_NY: 5m retrace → retrace_path,2023-07-20 13:44:00+00:00,15690.617,15690.367,15743.289,15769.259,15789.549
NSXUSD,2023-07-21,1,bearish,S1_NY: 5m retrace → retrace_path,2023-07-21 13:44:00+00:00,15572.209,15572.459,15565.039,15481.779,15442.499
SPXUSD,2023-07-21,2,bearish,S2_NY: 5m retrace → retrace_path,2023-07-21 13:44:00+00:00,4554.297,4554.547,4552.009,4540.533,4533.217
SPXUSD,2023-07-24,2,bearish,S2_NY: 5m retrace → bos_path,2023-07-24 14:23:00+00:00,4545.549,4545.799,4544.494,4534.197,4532.42
NSXUSD,2023-07-25,1,bearish,S1_NY: 5m retrace → retrace_path,2023-07-25 13:44:00+00:00,15492.289,15492.539,15487.309,15451.089,15439.387
SPXUSD,2023-07-26,1,bullish,S1_NY: 5m retrace → retrace_path,2023-07-26 14:14:00+00:00,4556.984,4556.734,4564.402,4572.066,4575.401
NSXUSD,2023-07-27,1,bearish,S1_NY: 5m retrace → retrace_path,2023-07-27 14:14:00+00:00,15716.019,15716.269,15685.639,15605.699,15530.689
SPXUSD,2023-07-27,2,bearish,S2_NY: 5m retrace → retrace_path,2023-07-27 13:44:00+00:00,4605.216,4605.466,4597.406,4581.213,4568.321
NSXUSD,2023-07-28,1,bearish,S1_NY: 5m retrace → retrace_path,2023-07-28 14:34:00+00:00,15644.789,15645.039,15611.309,15534.109,15467.999
SPXUSD,2023-08-02,1,bullish,S1_NY: 5m retrace → bos_path,2023-08-02 13:50:00+00:00,4550.462,4548.517,4553.161,4558.58,4569.186
NSXUSD,2023-08-07,1,bearish,S1_NY: 5m retrace → retrace_path,2023-08-07 13:44:00+00:00,15340.629,15360.549,15309.919,,15304.169
SPXUSD,2023-08-09,2,bearish,S2_NY: 5m retrace → retrace_path,2023-08-09 13:44:00+00:00,4505.234,4512.929,4504.983,4504.782,4496.841
SPXUSD,2023-08-10,1,bullish,S1_NY: 5m retrace → retrace_path,2023-08-10 13:44:00+00:00,4482.699,4482.449,4506.089,,
SPXUSD,2023-08-10,2,bearish,S2_NY: 5m retrace → retrace_path,2023-08-10 13:44:00+00:00,4482.699,4493.199,4475.883,,
SPXUSD,2023-08-11,1,bullish,S1_NY: 5m retrace → retrace_path,2023-08-11 13:44:00+00:00,4458.623,4458.373,4470.677,4477.626,4478.493
SPXUSD,2023-08-15,1,bullish,S1_NY: 5m retrace → retrace_path,2023-08-15 13:44:00+00:00,4461.629,4461.379,4465.12,4497.267,4498.967
NSXUSD,2023-08-17,1,bearish,S1_NY: 5m retrace → retrace_path,2023-08-17 13:44:00+00:00,14937.129,14937.379,14912.059,14858.789,14836.199
SPXUSD,2023-08-17,2,bearish,S2_NY: 5m retrace → retrace_path,2023-08-17 13:44:00+00:00,4418.874,4419.124,4412.891,4402.807,4396.887
SPXUSD,2023-08-23,1,bullish,S1_NY: 5m retrace → retrace_path,2023-08-23 13:44:00+00:00,4395.23,4394.98,4405.262,4412.55,
SPXUSD,2023-08-24,1,bullish,S1_NY: 5m retrace → retrace_path,2023-08-24 13:44:00+00:00,4453.347,4453.097,4456.836,4470.97,
NSXUSD,2023-08-25,1,bearish,S1_NY: 5m retrace → retrace_path,2023-08-25 13:44:00+00:00,14870.609,14870.859,14851.779,14756.889,
SPXUSD,2023-08-25,2,bearish,S2_NY: 5m retrace → retrace_path,2023-08-25 13:44:00+00:00,4395.361,4395.611,4391.427,4371.827,
NSXUSD,2023-08-28,1,bearish,S1_NY: 5m retrace → retrace_path,2023-08-28 13:44:00+00:00,15029.719,15029.969,15014.529,14955.569,14940.209
SPXUSD,2023-08-28,2,bearish,S2_NY: 5m retrace → retrace_path,2023-08-28 13:49:00+00:00,4423.423,4423.673,4422.667,4408.977,4407.179
NSXUSD,2023-09-01,1,bearish,S1_NY: 5m retrace → retrace_path,2023-09-01 13:44:00+00:00,15591.959,15592.209,15527.919,15479.369,
SPXUSD,2023-09-01,2,bearish,S2_NY: 5m retrace → retrace_path,2023-09-01 13:44:00+00:00,4532.023,4532.273,4521.551,4507.867,
NSXUSD,2023-09-05,2,bullish,S2_NY: 5m retrace → retrace_path,2023-09-05 13:39:00+00:00,15413.009,15412.759,15430.399,15473.539,15503.207
SPXUSD,2023-09-06,1,bullish,S1_NY: 5m retrace → retrace_path,2023-09-06 13:44:00+00:00,4484.453,4484.203,4486.436,4494.186,4497.24
NSXUSD,2023-09-06,2,bullish,S2_NY: 5m retrace → retrace_path,2023-09-06 13:39:00+00:00,15451.609,15451.359,15481.609,15487.119,15502.247
SPXUSD,2023-09-07,1,bullish,S1_NY: 5m retrace → retrace_path,2023-09-07 13:44:00+00:00,4434.984,4434.734,4445.584,4457.976,4464.986
NSXUSD,2023-09-07,2,bullish,S2_NY: 5m retrace → retrace_path,2023-09-07 13:44:00+00:00,15190.559,15190.309,15245.899,15326.719,15372.409
SPXUSD,2023-09-13,1,bearish,S1_NY: 5m retrace → retrace_path,2023-09-13 13:54:00+00:00,4464.641,4464.891,4444.61,,
SPXUSD,2023-09-14,1,bullish,S1_NY: 5m retrace → bos_path,2023-09-14 13:39:00+00:00,4480.149,4479.899,4485.852,4486.647,
NSXUSD,2023-09-14,1,bearish,S1_NY: 5m retrace → retrace_path,2023-09-14 13:39:00+00:00,15388.019,15427.579,15367.519,,15361.069
NSXUSD,2023-09-15,2,bullish,S2_NY: 5m retrace → retrace_path,2023-09-15 13:44:00+00:00,15432.139,15431.889,15455.359,15513.689,15518.589
SPXUSD,2023-09-21,1,bullish,S1_NY: 5m retrace → retrace_path,2023-09-21 13:44:00+00:00,4363.814,4363.564,4367.027,4394.111,4400.994
SPXUSD,2023-09-22,2,bearish,S2_NY: 5m retrace → retrace_path,2023-09-22 14:29:00+00:00,4340.19,4346.627,4333.752999999999,,4326.741
SPXUSD,2023-09-26,1,bullish,S1_NY: 5m retrace → retrace_path,2023-09-26 13:44:00+00:00,4315.682,4315.432,4325.781,,4339.36
NSXUSD,2023-09-26,2,bullish,S2_NY: 5m retrace → retrace_path,2023-09-26 13:44:00+00:00,14692.049,14689.249,14726.709,,14782.089
NSXUSD,2023-09-27,1,bearish,S1_NY: 5m retrace → retrace_path,2023-09-27 13:59:00+00:00,14610.109,14610.359,14572.149,,14556.179
SPXUSD,2023-09-27,2,bearish,S2_NY: 5m retrace → retrace_path,2023-09-27 13:44:00+00:00,4290.993,4291.243,4284.561,,4277.319
NSXUSD,2023-09-29,1,bearish,S1_NY: 5m retrace → retrace_path,2023-09-29 13:44:00+00:00,14852.209,14852.459,14767.279,14740.489,14677.499
SPXUSD,2023-10-03,1,bullish,S1_NY: 5m retrace → retrace_path,2023-10-03 13:44:00+00:00,4260.072,4259.822,4269.699,4298.74,
NSXUSD,2023-10-03,2,bullish,S2_NY: 5m retrace → retrace_path,2023-10-03 13:44:00+00:00,14708.857,14708.607,14749.759,14873.889,
SPXUSD,2023-10-04,2,bearish,S2_NY: 5m retrace → retrace_path,2023-10-04 13:44:00+00:00,4244.253,4244.503,4237.051,4204.252,
SPXUSD,2023-10-09,2,bearish,S2_NY: 5m retrace → retrace_path,2023-10-09 13:39:00+00:00,4277.614,4286.114,4277.364,4270.123,
NSXUSD,2023-10-09,2,bullish,S2_NY: 5m retrace → retrace_path,2023-10-09 13:44:00+00:00,14839.549,14839.299,14880.669,14892.097,
NSXUSD,2023-10-11,1,bearish,S1_NY: 5m retrace → retrace_path,2023-10-11 13:49:00+00:00,15189.009,15193.617,15145.099,,15139.089
NSXUSD,2023-10-11,2,bearish,S2_NY: 5m retrace → retrace_path,2023-10-11 13:49:00+00:00,15189.009,15193.617,15145.099,,15139.089
SPXUSD,2023-10-12,2,bearish,S2_NY: 5m retrace → retrace_path,2023-10-12 13:54:00+00:00,4385.739,4394.831,4375.926,,
SPXUSD,2023-10-16,2,bearish,S2_NY: 5m retrace → retrace_path,2023-10-16 13:44:00+00:00,4346.767,4347.017,4338.511,4328.476,
SPXUSD,2023-10-17,1,bullish,S1_NY: 5m retrace → retrace_path,2023-10-17 13:44:00+00:00,4354.77,4354.52,4361.473,4372.577,4376.299
NSXUSD,2023-10-17,2,bullish,S2_NY: 5m retrace → retrace_path,2023-10-17 13:44:00+00:00,15078.209,15077.959,15110.097,15175.169,15178.179
SPXUSD,2023-10-18,1,bullish,S1_NY: 5m retrace → retrace_path,2023-10-18 13:44:00+00:00,4353.689,4353.439,4360.633,4369.372,4369.977
NSXUSD,2023-10-18,2,bullish,S2_NY: 5m retrace → retrace_path,2023-10-18 13:44:00+00:00,15023.539,15023.289,15054.819,15101.119,15115.999
NSXUSD,2023-10-19,1,bearish,S1_NY: 5m retrace → retrace_path,2023-10-19 13:44:00+00:00,14964.049,14964.299,14916.509,14855.049,
SPXUSD,2023-10-19,2,bearish,S2_NY: 5m retrace → retrace_path,2023-10-19 13:44:00+00:00,4319.926,4320.176,4299.479,,
SPXUSD,2023-10-24,2,bearish,S2_NY: 5m retrace → bos_path,2023-10-24 14:01:00+00:00,4241.589,4241.839,4239.362,4226.827,4220.267
