symbol,day,scenario,bias,recipe,entry_time_utc,entry_price,stop,tp1,tp2,tp3
SPXUSD,2024-01-24,1,bearish,S1_NY_1mRetrace_or_5m+1m_on_news,2024-01-24 14:35:00+00:00,4889.579,4889.829,4889.329,4883.323,4872.577
SPXUSD,2024-02-22,1,bearish,S1_NY_1mRetrace_or_5m+1m_on_news,2024-02-22 14:40:00+00:00,5047.376,5047.626,5047.126,5034.599,5012.652
SPXUSD,2024-02-28,1,bullish,S1_NY_1mRetrace_or_5m+1m_on_news,2024-02-28 14:34:00+00:00,5062.216,5061.966,5062.466,5073.197,5079.462
NSXUSD,2024-03-04,1,bullish,S1_NY_1mRetrace_or_5m+1m_on_news,2024-03-04 14:34:00+00:00,18271.464,18271.214,18271.714,18318.765,18322.765
NSXUSD,2024-03-12,1,bearish,S1_NY_1mRetrace_or_5m+1m_on_news,2024-03-12 14:36:00+00:00,18134.242,18134.492,18133.992,18023.089,17952.765
NSXUSD,2024-03-21,1,bearish,S1_NY_1mRetrace_or_5m+1m_on_news,2024-03-21 14:34:00+00:00,18395.998,18396.248,18395.748,18354.219,18319.275
SPXUSD,2024-04-09,1,bearish,S1_NY_1mRetrace_or_5m+1m_on_news,2024-04-09 13:35:00+00:00,5216.092,5216.342,5215.842,5202.363,5198.967
NSXUSD,2024-04-12,1,bullish,S1_NY_1mRetrace_or_5m+1m_on_news,2024-04-12 13:34:00+00:00,18213.386,18213.136,18213.636,18314.965,18319.421
SPXUSD,2024-04-23,1,bearish,S1_NY_1mRetrace_or_5m+1m_on_news,2024-04-23 13:34:00+00:00,5024.687,5024.937,5024.437,5007.487,5005.319
SPXUSD,2024-05-13,1,bearish,S1_NY_1mRetrace_or_5m+1m_on_news,2024-05-13 13:34:00+00:00,5233.126,5233.376,5232.876,5226.126,5218.12
NSXUSD,2024-05-23,1,bearish,S1_NY_1mRetrace_or_5m+1m_on_news,2024-05-23 13:35:00+00:00,18938.832,18939.082,18938.582,18856.51,18772.008
NSXUSD,2024-05-29,1,bullish,S1_NY_1mRetrace_or_5m+1m_on_news,2024-05-29 13:37:00+00:00,18710.899,18710.649,18711.149,18815.664,18878.187
SPXUSD,2024-06-07,1,bullish,S1_NY_1mRetrace_or_5m+1m_on_news,2024-06-07 13:42:00+00:00,5324.87,5324.62,5325.12,5360.632,5360.87
NSXUSD,2024-06-12,1,bearish,S1_NY_1mRetrace_or_5m+1m_on_news,2024-06-12 13:43:00+00:00,19365.209,19374.158,19356.26,19217.353,19202.354
NSXUSD,2024-06-18,1,bullish,S1_NY_1mRetrace_or_5m+1m_on_news,2024-06-18 13:42:00+00:00,19913.497,19913.247,19913.747,19922.387,19949.043
NSXUSD,2024-06-27,1,bearish,S1_NY_1mRetrace_or_5m+1m_on_news,2024-06-27 13:36:00+00:00,19734.576,19734.826,19734.326,19683.231,19627.121
SPXUSD,2024-07-10,1,bearish,S1_NY_1mRetrace_or_5m+1m_on_news,2024-07-10 13:34:00+00:00,5591.944,5592.194,5591.694,5577.987,5577.28
NSXUSD,2024-07-16,1,bullish,S1_NY_1mRetrace_or_5m+1m_on_news,2024-07-16 13:43:00+00:00,20448.097,20443.539,20452.655000000002,20452.655000000002,20452.655000000002
NSXUSD,2024-07-29,3,bearish,S3_NY_1mRetrace_or_5m+1m_on_news,2024-07-29 13:37:00+00:00,19205.309,19205.559,19205.059,19093.099,19062.464
SPXUSD,2024-07-31,1,bearish,S1_NY_1mRetrace_or_5m+1m_on_news,2024-07-31 13:34:00+00:00,5499.914,5500.164,5499.664,5473.549,5429.829
NSXUSD,2024-08-06,1,bullish,S1_NY_1mRetrace_or_5m+1m_on_news,2024-08-06 13:37:00+00:00,17956.887,17956.637,17957.137,18214.886,18273.364
SPXUSD,2024-08-08,3,bearish,S3_NY_1mRetrace_or_5m+1m_on_news,2024-08-08 13:36:00+00:00,5240.859,5241.109,5240.609,5183.244,5162.619
SPXUSD,2024-08-14,1,bearish,S1_NY_1mRetrace_or_5m+1m_on_news,2024-08-14 13:38:00+00:00,5439.184,5439.434,5438.934,5431.437,5430.823
SPXUSD,2024-09-11,3,bearish,S3_NY_1mRetrace_or_5m+1m_on_news,2024-09-11 13:37:00+00:00,5476.299,5476.549,5476.049,5472.177,5466.126
SPXUSD,2024-10-03,1,bullish,S1_NY_1mRetrace_or_5m+1m_on_news,2024-10-03 13:34:00+00:00,5701.053,5700.803,5701.303,5702.079,5718.334
SPXUSD,2024-10-04,1,bearish,S1_NY_1mRetrace_or_5m+1m_on_news,2024-10-04 13:35:00+00:00,5730.247,5730.497,5729.997,5697.823,5693.377
SPXUSD,2024-10-09,1,bearish,S1_NY_1mRetrace_or_5m+1m_on_news,2024-10-09 13:37:00+00:00,5749.456,5749.706,5749.206,5740.206,5735.147
NSXUSD,2024-10-11,1,bullish,S1_NY_1mRetrace_or_5m+1m_on_news,2024-10-11 13:37:00+00:00,20202.832,20202.582,20203.082,20240.864,20277.854
NSXUSD,2024-10-18,1,bearish,S1_NY_1mRetrace_or_5m+1m_on_news,2024-10-18 13:35:00+00:00,20308.787,20309.037,20308.537,20242.299,20184.465
SPXUSD,2024-10-22,1,bullish,S1_NY_1mRetrace_or_5m+1m_on_news,2024-10-22 13:36:00+00:00,5827.132,5826.882,5827.382,5844.12,5857.111
NSXUSD,2024-11-07,1,bearish,S1_NY_1mRetrace_or_5m+1m_on_news,2024-11-07 14:35:00+00:00,20910.187,20910.437,20909.937,20803.699,20747.997
SPXUSD,2024-11-08,1,bullish,S1_NY_1mRetrace_or_5m+1m_on_news,2024-11-08 14:34:00+00:00,5979.927,5979.677,5980.177,5980.177,5980.177
NSXUSD,2024-11-27,1,bullish,S1_NY_1mRetrace_or_5m+1m_on_news,2024-11-27 14:35:00+00:00,20810.419,20810.169,20810.669,20880.31,20936.365
SPXUSD,2024-11-28,1,bearish,S1_NY_1mRetrace_or_5m+1m_on_news,2024-11-28 14:34:00+00:00,6011.62,6011.87,6011.37,6005.114,6003.927
NSXUSD,2024-12-02,1,bearish,S1_NY_1mRetrace_or_5m+1m_on_news,2024-12-02 14:35:00+00:00,21063.221,21063.471,21062.971,20894.108,20885.697
SPXUSD,2024-12-06,1,bearish,S1_NY_1mRetrace_or_5m+1m_on_news,2024-12-06 14:34:00+00:00,6091.026,6091.276,6090.776,6070.532,6069.529
SPXUSD,2024-12-16,1,bearish,S1_NY_1mRetrace_or_5m+1m_on_news,2024-12-16 14:34:00+00:00,6066.677,6066.927,6066.427,6053.629,6049.926
