symbol,day,scenario,bias,recipe,entry_time_utc,entry_price,stop,tp1,tp2,tp3
SPXUSD,2024-10-24,2,bearish,S2_NY: retrace-allowed (retrace_path),2024-10-24 13:39:00+00:00,5827.127,5827.377,5824.897,5809.416,5800.05
NSXUSD,2024-10-28,2,bullish,S2_NY: retrace-allowed (retrace_path),2024-10-28 14:39:00+00:00,20451.831,20429.682,20467.532,20527.976,
SPXUSD,2024-10-29,2,bearish,S2_NY: retrace-allowed (retrace_path),2024-10-29 14:39:00+00:00,5831.393,5835.217,5821.309,5803.616,
NSXUSD,2024-11-04,2,bullish,S2_NY: retrace-allowed (retrace_path),2024-11-04 14:44:00+00:00,19992.642,19992.392,20058.899,20090.498,20125.476
SPXUSD,2024-11-05,2,bearish,S2_NY: retrace-allowed (retrace_path),2024-11-05 14:39:00+00:00,5742.197,5742.447,5719.222,5715.989,5706.232
NSXUSD,2024-11-11,2,bearish,S2_NY: retrace-allowed (retrace_path),2024-11-11 15:09:00+00:00,21074.187,21196.836,6003.877,,
SPXUSD,2024-11-12,2,bullish,S2_NY: retrace-allowed (retrace_path),2024-11-12 14:39:00+00:00,6006.313,5989.816,21133.309,,
NSXUSD,2024-11-13,2,bearish,S2_NY: retrace-allowed (retrace_path),2024-11-13 14:44:00+00:00,21070.476,21077.892,5985.887,,
NSXUSD,2024-11-15,2,bullish,S2_NY: retrace-allowed (retrace_path),2024-11-15 14:44:00+00:00,20596.475,20596.225,20669.597,20756.487,20849.064
NSXUSD,2024-11-18,2,bullish,S2_NY: retrace-allowed (retrace_path),2024-11-18 14:39:00+00:00,20473.189,20445.682,20492.309,20547.798,20558.319
NSXUSD,2024-11-19,2,bullish,S2_NY: retrace-allowed (retrace_path),2024-11-19 14:39:00+00:00,20462.075,20406.337,20462.289,20590.297,20594.843
NSXUSD,2024-11-20,2,bullish,S2_NY: retrace-allowed (retrace_path),2024-11-20 14:44:00+00:00,20566.731,20566.481,20666.919,20743.354,20749.187
SPXUSD,2024-11-25,2,bearish,S2_NY: retrace-allowed (retrace_path),2024-11-25 14:39:00+00:00,6018.917,6019.167,6000.417,5992.12,5989.367
SPXUSD,2024-11-26,2,bearish,S2_NY: retrace-allowed (retrace_path),2024-11-26 14:39:00+00:00,6000.107,6001.447,5998.007,5979.654,5959.412
NSXUSD,2024-11-27,2,bullish,S2_NY: retrace-allowed (retrace_path),2024-11-27 14:44:00+00:00,20809.498,20809.248,20895.92,,20940.889
SPXUSD,2024-11-29,2,bearish,S2_NY: retrace-allowed (retrace_path),2024-11-29 14:39:00+00:00,6013.967,6020.211,6004.211,,6003.723
NSXUSD,2024-11-29,2,bullish,S2_NY: retrace-allowed (retrace_path),2024-11-29 14:39:00+00:00,20806.743,20758.847,20814.642,20848.409,20876.721
SPXUSD,2024-12-02,2,bearish,S2_NY: retrace-allowed (retrace_path),2024-12-02 14:39:00+00:00,6039.279,6039.529,6037.511,6022.27,6019.787
SPXUSD,2024-12-06,2,bearish,S2_NY: retrace-allowed (retrace_path),2024-12-06 14:39:00+00:00,6091.577,6091.827,6082.261,6068.523,
NSXUSD,2024-12-09,2,bullish,S2_NY: retrace-allowed (retrace_path),2024-12-09 14:39:00+00:00,21568.454,21568.204,21599.265,21660.319,
SPXUSD,2024-12-12,2,bullish,S2_NY: retrace-allowed (retrace_path),2024-12-12 14:39:00+00:00,6069.009,6068.759,21662.309,,
SPXUSD,2024-12-16,2,bearish,S2_NY: retrace-allowed (retrace_path),2024-12-16 14:39:00+00:00,6068.12,6068.37,6064.87,6052.752,6049.052
NSXUSD,2024-12-17,2,bullish,S2_NY: retrace-allowed (retrace_path),2024-12-17 14:39:00+00:00,21991.553,21991.303,22046.789,22096.397,22104.586
NSXUSD,2024-12-18,2,bearish,S2_NY: retrace-allowed (retrace_path),2024-12-18 14:39:00+00:00,21930.254,21959.96,6039.897,,
NSXUSD,2024-12-18,2,bullish,S2_NY: retrace-allowed (retrace_path),2024-12-18 14:39:00+00:00,21930.254,21930.004,21980.554,22064.186,
SPXUSD,2024-12-19,2,bearish,S2_NY: retrace-allowed (retrace_path),2024-12-19 14:39:00+00:00,5922.489,5922.739,5910.511,5884.921,5866.22
NSXUSD,2024-12-23,2,bullish,S2_NY: retrace-allowed (retrace_path),2024-12-23 14:39:00+00:00,21390.843,21322.739,21405.71,21435.986,21467.41
SPXUSD,2024-12-26,2,bullish,S2_NY: retrace-allowed (retrace_path),2024-12-26 14:39:00+00:00,6020.376,6012.361,21763.52,,
NSXUSD,2024-12-27,2,bullish,S2_NY: retrace-allowed (retrace_path),2024-12-27 14:44:00+00:00,21454.121,21453.871,21633.52,21724.899,21774.854
NSXUSD,2024-12-30,2,bullish,S2_NY: retrace-allowed (retrace_path),2024-12-30 14:39:00+00:00,21143.787,21143.537,21194.943,21446.687,21500.308
