symbol,day,scenario,bias,recipe,entry_time_utc,entry_price,stop,tp1,tp2,tp3
SPXUSD,2023-01-09,3,bearish,S3_NY: 5m retrace + 1m BOS,2023-01-09 14:47:00+00:00,3921.15,3917.146,3907.595,3895.148,
SPXUSD,2023-01-11,1,bearish,S1_NY: 5m retrace + 1m BOS,2023-01-11 14:53:00+00:00,3936.738,3945.068,3931.446,3913.862,3913.04
SPXUSD,2023-01-17,1,bearish,S1_NY: 5m retrace + 1m BOS,2023-01-17 14:55:00+00:00,4001.125,3998.366,3989.375,3981.613,3981.11
SPXUSD,2023-01-23,1,bearish,S1_NY: 5m retrace + 1m BOS,2023-01-23 15:14:00+00:00,3997.248,3993.881,3969.369,3963.119,
SPXUSD,2023-01-26,1,bearish,S1_NY: 5m retrace + 1m BOS,2023-01-26 14:47:00+00:00,4036.538,4052.306,4020.77,4018.378,4014.831
SPXUSD,2023-02-01,1,bearish,S1_NY: 5m retrace + 1m BOS,2023-02-01 14:44:00+00:00,4064.659,4067.536,4060.089,4057.468,
SPXUSD,2023-02-08,1,bullish,S1_NY: 5m retrace + 1m BOS,2023-02-08 14:58:00+00:00,4150.633,4149.07,4155.638,4163.625,4168.053
SPXUSD,2023-02-09,1,bearish,S1_NY: 5m retrace + 1m BOS,2023-02-09 15:23:00+00:00,4146.385,4150.729,4140.266,4134.726,4122.208
SPXUSD,2023-02-21,1,bullish,S1_NY: 5m retrace + 1m BOS,2023-02-21 14:41:00+00:00,4044.967,4038.961,4050.9730000000004,4060.961,4068.527
SPXUSD,2023-02-28,1,bearish,S1_NY: 5m retrace + 1m BOS,2023-02-28 14:55:00+00:00,3978.696,3983.4,3969.39,3966.497,
SPXUSD,2023-03-01,2,bearish,S2_NY: 5m retrace + 1m BOS,2023-03-01 14:51:00+00:00,3968.092,3970.774,3954.454,,
SPXUSD,2023-03-03,1,bearish,S1_NY: 5m retrace + 1m BOS,2023-03-03 15:27:00+00:00,4013.737,4002.2,3994.233,3971.526,3969.631
SPXUSD,2023-03-06,1,bearish,S1_NY: 5m retrace + 1m BOS,2023-03-06 14:57:00+00:00,4057.917,4061.802,4050.914,4041.537,4038.661
SPXUSD,2023-03-14,2,bearish,S2_NY: 5m retrace + 1m BOS,2023-03-14 15:41:00+00:00,3934.133,3936.093,3880.013,3861.357,3855.044
SPXUSD,2023-03-15,1,bullish,S1_NY: 5m retrace + 1m BOS,2023-03-15 14:45:00+00:00,3849.117,3844.361,3872.177,3923.571,3929.697
SPXUSD,2023-03-22,1,bearish,S1_NY: 5m retrace + 1m BOS,2023-03-22 15:27:00+00:00,4003.333,4005.577,3995.37,3989.111,
SPXUSD,2023-03-23,1,bearish,S1_NY: 5m retrace + 1m BOS,2023-03-23 14:56:00+00:00,3995.177,3982.379,3976.614,3949.361,3937.84
SPXUSD,2023-03-24,1,bullish,S1_NY: 5m retrace + 1m BOS,2023-03-24 15:12:00+00:00,3915.373,3918.361,3931.677,3962.114,3967.01
