symbol,day,scenario,bias,recipe,entry_time_utc,entry_price,stop,tp1,tp2,tp3,first_hit,exit_price,R_multiple
SPXUSD,2024-05-08,1,bullish,S1_NY: 5m retrace + 1m BOS,2024-05-08 13:58:00+00:00,5168.484,5166.494,5170.211,5192.134,,stop,5166.494,-1.0
SPXUSD,2024-05-13,1,bearish,S1_NY: 5m retrace + 1m BOS,2024-05-13 14:00:00+00:00,5235.126,5236.427,5230.864,5225.117,5217.111,stop,5236.427,-1.0
SPXUSD,2024-05-14,2,bearish,S2_NY: 5m retrace + 1m BOS,2024-05-14 13:55:00+00:00,5220.503,5220.756,5199.537,,,stop,5220.756,-1.0
SPXUSD,2024-05-15,3,bearish,S3_NY: 5m retrace + 1m BOS,2024-05-15 14:00:00+00:00,5269.84,5274.122,5262.253,5242.064,5241.441,stop,5274.122,-1.0
SPXUSD,2024-05-17,2,bearish,S2_NY: 5m retrace + 1m BOS,2024-05-17 13:46:00+00:00,5301.713,5302.456,5300.691,5290.917,,stop,5302.456,-1.0
SPXUSD,2024-05-23,1,bearish,S1_NY: 5m retrace + 1m BOS,2024-05-23 13:56:00+00:00,5347.029,5349.077,5347.014,5332.023,5315.17,tp1,5347.014,0.007324218750160679
SPXUSD,2024-05-29,3,bullish,S3_NY: 5m retrace + 1m BOS,2024-05-29 13:53:00+00:00,5270.307,5268.25,5270.752,5290.177,5305.992,tp1,5270.307,0.10816723383584446
SPXUSD,2024-05-31,1,bearish,S1_NY: 5m retrace + 1m BOS,2024-05-31 13:59:00+00:00,5252.632,5255.677,5233.867,5215.111,,tp1,5233.867,6.162561576354341
SPXUSD,2024-06-06,1,bullish,S1_NY: 5m retrace + 1m BOS,2024-06-06 13:45:00+00:00,5352.583,5346.844,5358.81,,,tp1,5358.81,1.0850322355813258
SPXUSD,2024-06-07,1,bullish,S1_NY: 5m retrace + 1m BOS,2024-06-07 13:50:00+00:00,5331.382,5318.879,5360.047,5361.626,5361.677,tp1,5360.047,2.2926497640566783
SPXUSD,2024-06-10,2,bullish,S2_NY: 5m retrace + 1m BOS,2024-06-10 14:15:00+00:00,5337.773,5335.764,5344.532,5346.827,5350.032,stop,5335.764,-1.0
SPXUSD,2024-06-11,1,bullish,S1_NY: 5m retrace + 1m BOS,2024-06-11 13:40:00+00:00,5347.259,5344.494,5350.486,5364.656,,stop,5344.494,-1.0
SPXUSD,2024-06-13,2,bearish,S2_NY: 5m retrace + 1m BOS,2024-06-13 13:59:00+00:00,5435.224,5436.232,5429.801,5419.09,,stop,5436.232,-1.0
SPXUSD,2024-06-17,2,bullish,S2_NY: 5m retrace + 1m BOS,2024-06-17 14:05:00+00:00,5425.614,5424.617,5432.677,5438.677,,stop,5424.617,-1.0
SPXUSD,2024-06-26,1,bullish,S1_NY: 5m retrace + 1m BOS,2024-06-26 13:51:00+00:00,5461.284,5460.524,5466.12,5486.192,,stop,5460.524,-1.0
SPXUSD,2024-06-27,1,bearish,S1_NY: 5m retrace + 1m BOS,2024-06-27 13:54:00+00:00,5476.501,5476.753,5468.141,5463.784,5451.101,stop,5476.753,-1.0
SPXUSD,2024-07-08,3,bearish,S3_NY: 5m retrace + 1m BOS,2024-07-08 13:56:00+00:00,5570.861,5571.129,5569.861,5555.62,5555.364,stop,5571.129,-1.0
SPXUSD,2024-07-11,1,bullish,S1_NY: 5m retrace + 1m BOS,2024-07-11 14:05:00+00:00,5635.039,5628.211,5654.159,,,stop,5628.211,-1.0
SPXUSD,2024-07-17,1,bullish,S1_NY: 5m retrace + 1m BOS,2024-07-17 13:44:00+00:00,5610.736,5609.767,5617.14,5653.687,5666.306,stop,5609.767,-1.0
SPXUSD,2024-07-18,3,bullish,S3_NY: 5m retrace + 1m BOS,2024-07-18 13:54:00+00:00,5605.247,5602.49,5605.427,5614.58,,tp1,5605.247,0.03264417845472394
SPXUSD,2024-07-24,3,bullish,S3_NY: 5m retrace + 1m BOS,2024-07-24 13:58:00+00:00,5502.919,5500.854,5507.047,5527.534,5539.572,tp1,5507.047,1.9990314769978217
SPXUSD,2024-07-30,1,bearish,S1_NY: 5m retrace + 1m BOS,2024-07-30 13:57:00+00:00,5474.524,5475.78,5472.3,5459.911,5441.684,stop,5475.78,-1.0
SPXUSD,2024-08-05,1,bullish,S1_NY: 5m retrace + 1m BOS,2024-08-05 13:40:00+00:00,5133.626,5093.364,5173.888000000001,5247.111,5314.502,tp1,5173.888000000001,1.0
SPXUSD,2024-08-06,1,bullish,S1_NY: 5m retrace + 1m BOS,2024-08-06 13:51:00+00:00,5213.177,5206.521,5246.997,5266.937,5275.932,stop,5206.521,-1.0
SPXUSD,2024-08-08,3,bearish,S3_NY: 5m retrace + 1m BOS,2024-08-08 13:55:00+00:00,5242.46,5245.037,5229.593,5175.791,5155.574,stop,5245.037,-1.0
SPXUSD,2024-08-09,3,bearish,S3_NY: 5m retrace + 1m BOS,2024-08-09 13:50:00+00:00,5304.426,5306.917,5293.923,,,stop,5306.917,-1.0
SPXUSD,2024-08-12,3,bearish,S3_NY: 5m retrace + 1m BOS,2024-08-12 14:06:00+00:00,5356.146,5358.276,5354.52,5340.387,5324.111,tp1,5356.146,0.3816901408448852
SPXUSD,2024-08-13,1,bearish,S1_NY: 5m retrace + 1m BOS,2024-08-13 14:00:00+00:00,5377.87,5378.121,5364.046,5346.311,5342.664,stop,5378.121,-1.0
SPXUSD,2024-08-14,1,bearish,S1_NY: 5m retrace + 1m BOS,2024-08-14 14:07:00+00:00,5442.683,5442.876,5424.487,,,stop,5442.876,-1.0
SPXUSD,2024-08-15,2,bearish,S2_NY: 5m retrace + 1m BOS,2024-08-15 14:05:00+00:00,5503.521,5505.772,5461.2,5446.873,,stop,5505.772,-1.0
SPXUSD,2024-08-16,1,bullish,S1_NY: 5m retrace + 1m BOS,2024-08-16 13:55:00+00:00,5516.827,5512.761,5527.827,5559.327,,tp1,5527.827,2.7053615346779467
SPXUSD,2024-08-21,1,bearish,S1_NY: 5m retrace + 1m BOS,2024-08-21 13:46:00+00:00,5608.433,5609.727,5607.431,5596.451,5594.57,tp1,5608.433,0.38717156105120126
SPXUSD,2024-08-22,1,bearish,S1_NY: 5m retrace + 1m BOS,2024-08-22 14:14:00+00:00,5632.19,5635.291,5624.707,5614.147,5609.173,stop,5635.291,-1.0
SPXUSD,2024-08-23,2,bearish,S2_NY: 5m retrace + 1m BOS,2024-08-23 14:00:00+00:00,5608.134,5609.197,5601.634,5590.39,5579.016,stop,5609.197,-1.0
SPXUSD,2024-08-29,1,bearish,S1_NY: 5m retrace + 1m BOS,2024-08-29 14:04:00+00:00,5608.056,5612.299,5597.593,5576.411,5543.614,stop,5612.299,-1.0
SPXUSD,2024-09-03,1,bullish,S1_NY: 5m retrace + 1m BOS,2024-09-03 13:45:00+00:00,5621.882,5620.367,5622.927,5652.377,5655.567,stop,5620.367,-1.0
SPXUSD,2024-09-12,3,bearish,S3_NY: 5m retrace + 1m BOS,2024-09-12 13:46:00+00:00,5563.8,5565.031,5557.041,5555.823,5548.293,stop,5565.031,-1.0
SPXUSD,2024-09-13,2,bearish,S2_NY: 5m retrace + 1m BOS,2024-09-13 13:40:00+00:00,5602.873,5608.126,5597.619999999999,5597.364,5593.367,stop,5608.126,-1.0
SPXUSD,2024-09-18,1,bearish,S1_NY: 5m retrace + 1m BOS,2024-09-18 13:53:00+00:00,5642.86,5645.611,5636.466,5633.453,,tp1,5636.466,2.3242457288254634
SPXUSD,2024-09-26,2,bearish,S2_NY: 5m retrace + 1m BOS,2024-09-26 13:56:00+00:00,5768.804,5770.582,5762.62,5757.05,5723.604,stop,5770.582,-1.0
SPXUSD,2024-09-30,1,bullish,S1_NY: 5m retrace + 1m BOS,2024-09-30 13:42:00+00:00,5722.367,5721.62,5725.117,5740.879,5745.914,stop,5721.62,-1.0
SPXUSD,2024-10-04,1,bearish,S1_NY: 5m retrace + 1m BOS,2024-10-04 14:18:00+00:00,5748.061,5748.326,5715.314,5693.814,5691.561,stop,5748.326,-1.0
SPXUSD,2024-10-09,2,bearish,S2_NY: 5m retrace + 1m BOS,2024-10-09 13:40:00+00:00,5748.929,5749.947,5747.499,5732.124,,tp1,5747.499,1.404715127701621
SPXUSD,2024-10-10,1,bullish,S1_NY: 5m retrace + 1m BOS,2024-10-10 13:59:00+00:00,5772.267,5770.651,5791.207,,,stop,5770.651,-1.0
SPXUSD,2024-10-11,3,bullish,S3_NY: 5m retrace + 1m BOS,2024-10-11 14:15:00+00:00,5780.132,5779.126,5781.632,5784.677,5791.246,stop,5779.126,-1.0
SPXUSD,2024-10-14,3,bearish,S3_NY: 5m retrace + 1m BOS,2024-10-14 14:26:00+00:00,5831.132,5831.632,5824.867,5810.611,5804.629,stop,5831.632,-1.0
SPXUSD,2024-10-15,1,bullish,S1_NY: 5m retrace + 1m BOS,2024-10-15 13:45:00+00:00,5860.967,5860.159,5864.347,5864.897,5868.737,stop,5860.159,-1.0
SPXUSD,2024-10-17,2,bearish,S2_NY: 5m retrace + 1m BOS,2024-10-17 13:40:00+00:00,5871.474,5874.18,5866.519,5834.647,5826.092,tp1,5871.474,0.915558019216498
SPXUSD,2024-10-18,2,bearish,S2_NY: 5m retrace + 1m BOS,2024-10-18 13:46:00+00:00,5858.62,5859.623,5853.614,5844.367,5833.677,stop,5859.623,-1.0
SPXUSD,2024-10-22,1,bullish,S1_NY: 5m retrace + 1m BOS,2024-10-22 14:06:00+00:00,5824.129,5822.861,5835.382,5846.382,5858.629,stop,5822.861,-1.0
SPXUSD,2024-10-25,1,bearish,S1_NY: 5m retrace + 1m BOS,2024-10-25 14:05:00+00:00,5834.129,5834.376,5827.617,5811.364,5807.114,stop,5834.376,-1.0
SPXUSD,2024-10-28,1,bearish,S1_NY: 5m retrace + 1m BOS,2024-10-28 14:55:00+00:00,5840.027,5842.274,5830.267,5827.879,,tp1,5830.267,4.343569203381808
SPXUSD,2024-10-31,1,bullish,S1_NY: 5m retrace + 1m BOS,2024-10-31 15:06:00+00:00,5722.286,5719.814,5742.327,5785.4,5803.102,stop,5719.814,-1.0
SPXUSD,2024-11-01,1,bearish,S1_NY: 5m retrace + 1m BOS,2024-11-01 15:01:00+00:00,5759.684,5761.419,5745.753,5717.632,5700.777,stop,5761.419,-1.0
SPXUSD,2024-11-13,1,bearish,S1_NY: 5m retrace + 1m BOS,2024-11-13 14:40:00+00:00,5987.484,5991.743,5984.32,5968.777,5966.071,stop,5991.743,-1.0
SPXUSD,2024-11-15,2,bullish,S2_NY: 5m retrace + 1m BOS,2024-11-15 14:45:00+00:00,5908.877,5904.425,5916.082,5926.179,5941.727,stop,5904.425,-1.0
SPXUSD,2024-11-18,1,bullish,S1_NY: 5m retrace + 1m BOS,2024-11-18 14:55:00+00:00,5868.527,5865.961,5879.482,5882.229,5889.211,stop,5865.961,-1.0
SPXUSD,2024-11-20,2,bullish,S2_NY: 5m retrace + 1m BOS,2024-11-20 14:52:00+00:00,5896.67,5891.731,5917.743,5934.409,,stop,5891.731,-1.0
SPXUSD,2024-11-21,2,bearish,S2_NY: 5m retrace + 1m BOS,2024-11-21 14:52:00+00:00,5917.649,5926.843,5897.292,5883.297,,tp1,5897.292,2.214161409615082
SPXUSD,2024-11-25,3,bearish,S3_NY: 5m retrace + 1m BOS,2024-11-25 14:46:00+00:00,6015.667,6020.682,6011.227,5990.861,5988.876,tp1,6011.227,0.8853439680959172
SPXUSD,2024-11-26,2,bearish,S2_NY: 5m retrace + 1m BOS,2024-11-26 14:53:00+00:00,6002.729,6004.726,5996.554,5977.789,5956.787,stop,6004.726,-1.0
SPXUSD,2024-12-03,1,bullish,S1_NY: 5m retrace + 1m BOS,2024-12-03 15:00:00+00:00,6044.969,6040.397,6047.526,6052.736,,stop,6040.397,-1.0
SPXUSD,2024-12-06,2,bearish,S2_NY: 5m retrace + 1m BOS,2024-12-06 14:53:00+00:00,6097.261,6098.327,6081.887,6065.631,,stop,6098.327,-1.0
SPXUSD,2024-12-09,1,bullish,S1_NY: 5m retrace + 1m BOS,2024-12-09 14:54:00+00:00,6082.62,6081.364,6087.226,6094.232,,stop,6081.364,-1.0
SPXUSD,2024-12-13,1,bearish,S1_NY: 5m retrace + 1m BOS,2024-12-13 14:52:00+00:00,6073.551,6077.819,6064.804,6060.989,6052.182,tp1,6064.804,2.0494376757263915
SPXUSD,2024-12-17,1,bullish,S1_NY: 5m retrace + 1m BOS,2024-12-17 14:48:00+00:00,6053.433,6044.531,6056.457,6064.197,6073.446,stop,6044.531,-1.0
SPXUSD,2024-12-19,1,bearish,S1_NY: 5m retrace + 1m BOS,2024-12-19 14:43:00+00:00,5922.981,5933.923,5904.1,5882.931,5865.481,tp1,5904.1,1.7255529153719056
SPXUSD,2024-12-27,1,bullish,S1_NY: 5m retrace + 1m BOS,2024-12-27 14:51:00+00:00,5997.89,5985.111,5999.126,6023.382,6039.879,stop,5985.111,-1.0
SPXUSD,2024-12-30,1,bullish,S1_NY: 5m retrace + 1m BOS,2024-12-30 14:55:00+00:00,5885.893,5879.77,5906.029,5962.177,5973.24,stop,5879.77,-1.0
