symbol,day,scenario,bias,recipe,entry_time_utc,entry_price,stop,tp1,tp2,tp3
SPXUSD,2023-05-25,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2023-05-25 14:09:00+00:00,4153.874,4154.124,4138.477,4125.024,
NSXUSD,2023-05-29,2,bullish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2023-05-29 13:49:00+00:00,14337.899,14337.649,14354.899,14386.207,14393.359
SPXUSD,2023-05-30,1,bullish,S1_NY_EQ+Zone (1m) OR (5m+1m on news/flip),2023-05-30 15:06:00+00:00,4213.994,4211.256,4230.729,4231.527,
SPXUSD,2023-05-30,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2023-05-30 13:44:00+00:00,4228.214,4228.464,4226.711,4214.482,4212.476
NSXUSD,2023-05-31,2,bullish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2023-05-31 15:03:00+00:00,14353.227,14287.369,14419.085000000001,,
SPXUSD,2023-06-12,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2023-06-12 13:49:00+00:00,4312.061,4312.311,4307.314,4306.811,4304.07
SPXUSD,2023-06-16,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2023-06-16 20:00:00+00:00,4415.866,4434.903,4396.829,,
NSXUSD,2023-06-23,2,bullish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2023-06-23 17:25:00+00:00,14940.099,14875.499,14953.307,14987.239,15051.639
NSXUSD,2023-06-28,2,bullish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2023-06-28 15:38:00+00:00,15023.089,14866.949,15179.229,,
SPXUSD,2023-07-03,1,bullish,S1_NY_EQ+Zone (1m) OR (5m+1m on news/flip),2023-07-03 14:38:00+00:00,4447.946,4445.197,4451.917,4454.371,
NSXUSD,2023-07-06,2,bullish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2023-07-06 14:18:00+00:00,15038.869,15027.499,15151.907,,15205.599
NSXUSD,2023-07-07,1,bearish,S1_NY_EQ+Zone (1m) OR (5m+1m on news/flip),2023-07-07 13:42:00+00:00,15078.629,15128.999,15061.829,15036.019,
NSXUSD,2023-07-07,2,bullish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2023-07-07 18:01:00+00:00,15195.099,15083.639,15306.559000000001,,
SPXUSD,2023-07-13,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2023-07-13 13:49:00+00:00,4488.593,4488.843,4483.64,4480.683,4476.819
SPXUSD,2023-07-14,1,bullish,S1_NY_EQ+Zone (1m) OR (5m+1m on news/flip),2023-07-14 13:45:00+00:00,4517.106,4516.122,4518.092,,
SPXUSD,2023-07-19,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2023-07-19 18:08:00+00:00,4560.374,4560.624,4552.953,,4552.843
SPXUSD,2023-07-21,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2023-07-21 15:00:00+00:00,4541.021,4553.981,4528.061,,
SPXUSD,2023-07-24,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2023-07-24 14:23:00+00:00,4545.549,4545.799,4544.494,4533.893,4531.926
SPXUSD,2023-07-27,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2023-07-27 13:54:00+00:00,4600.754,4603.353,4597.406,4580.527,4566.633
NSXUSD,2023-08-01,2,bullish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2023-08-01 18:05:00+00:00,15742.699,15665.639,15819.759000000002,,
NSXUSD,2023-08-03,1,bearish,S1_NY_EQ+Zone (1m) OR (5m+1m on news/flip),2023-08-03 13:56:00+00:00,15285.509,15294.529,15270.829,15253.949,
SPXUSD,2023-08-09,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2023-08-09 13:41:00+00:00,4509.951,4510.441,4504.983,4504.53,4496.389
SPXUSD,2023-08-16,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2023-08-16 13:53:00+00:00,4432.16,4435.393,4428.927,,
SPXUSD,2023-08-17,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2023-08-17 14:02:00+00:00,4416.397,4416.647,4412.891,4402.509,4395.836
NSXUSD,2023-08-18,2,bullish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2023-08-18 14:00:00+00:00,14592.619,14570.899,14614.339000000002,14703.459,14723.499
SPXUSD,2023-08-23,1,bullish,S1_NY_EQ+Zone (1m) OR (5m+1m on news/flip),2023-08-23 14:28:00+00:00,4399.233,4394.98,4406.917,4411.781,
SPXUSD,2023-08-25,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2023-08-25 13:50:00+00:00,4394.611,4394.861,4391.427,4369.973,
SPXUSD,2023-08-28,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2023-08-28 13:47:00+00:00,4423.676,4424.17,4422.667,4408.417,4406.42
NSXUSD,2023-08-30,2,bullish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2023-08-30 14:57:00+00:00,15436.879,15376.849,15496.909000000001,,
SPXUSD,2023-09-01,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2023-09-01 14:36:00+00:00,4527.914,4534.424,4521.551,4506.811,
SPXUSD,2023-09-05,1,bullish,S1_NY_EQ+Zone (1m) OR (5m+1m on news/flip),2023-09-05 13:34:00+00:00,4504.623,4504.373,4505.623,4511.111,4515.364
NSXUSD,2023-09-06,2,bullish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2023-09-06 13:53:00+00:00,15466.499,15459.379,15481.609,,15500.829
SPXUSD,2023-09-14,1,bullish,S1_NY_EQ+Zone (1m) OR (5m+1m on news/flip),2023-09-14 13:51:00+00:00,4485.583,4481.889,4485.852,,
SPXUSD,2023-09-14,1,bullish,S1_NY_EQ+Zone (1m) OR (5m+1m on news/flip),2023-09-14 13:51:00+00:00,4485.583,4481.889,4485.852,,
SPXUSD,2023-09-27,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2023-09-27 15:52:00+00:00,4270.0,4289.797,4250.203,,
NSXUSD,2023-09-28,2,bullish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2023-09-28 16:24:00+00:00,14664.309,14582.429,14746.188999999998,,
SPXUSD,2023-09-29,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2023-09-29 14:06:00+00:00,4327.129,4327.379,4320.073,4304.141,4289.794
NSXUSD,2023-10-02,2,bullish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2023-10-02 14:34:00+00:00,14758.309,14709.449,14807.168999999998,14852.219,
SPXUSD,2023-10-04,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2023-10-04 13:54:00+00:00,4241.056,4241.754,4237.051,4201.523,
NSXUSD,2023-10-09,2,bullish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2023-10-09 13:54:00+00:00,14862.389,14839.299,14880.669,14889.219,
NSXUSD,2023-10-18,2,bullish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2023-10-18 14:05:00+00:00,15028.809,15023.289,15053.809,15092.739,15112.559
SPXUSD,2023-10-19,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2023-10-19 15:29:00+00:00,4303.921,4319.159,4301.957,4295.99,
SPXUSD,2023-10-24,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2023-10-24 13:45:00+00:00,4241.31,4241.56,4240.311,4224.802,4219.102
NSXUSD,2023-10-25,2,bullish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2023-10-25 13:49:00+00:00,14668.599,14658.189,14691.919,,14719.469
SPXUSD,2023-11-01,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2023-11-01 15:12:00+00:00,4216.744,4223.837,4209.650999999999,4172.799,
SPXUSD,2023-11-08,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2023-11-08 15:01:00+00:00,4383.424,4385.8,4381.048,4372.227,4370.96
SPXUSD,2023-11-16,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2023-11-16 14:49:00+00:00,4504.12,4504.37,4494.361,4493.252,4490.711
NSXUSD,2023-11-17,2,bullish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2023-11-17 17:02:00+00:00,15823.109,15778.559,15867.659000000001,,
SPXUSD,2023-11-22,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2023-11-22 14:51:00+00:00,4561.126,4565.617,4552.873,4536.914,4533.741
NSXUSD,2023-11-28,2,bullish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2023-11-28 14:48:00+00:00,15950.679,15929.349,15968.399,,15970.609
SPXUSD,2023-11-29,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2023-11-29 15:19:00+00:00,4568.791,4581.29,4556.292,,4554.269
NSXUSD,2023-12-12,2,bullish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2023-12-12 19:35:00+00:00,16313.309,16180.209,16446.409,,
SPXUSD,2023-12-13,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2023-12-13 14:39:00+00:00,4648.716,4648.966,4644.981,,
SPXUSD,2023-12-14,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2023-12-14 15:02:00+00:00,4726.927,4731.664,4723.167,4715.049,4714.961
SPXUSD,2024-01-18,1,bullish,S1_NY_EQ+Zone (1m) OR (5m+1m on news/flip),2024-01-18 15:12:00+00:00,4756.791,4752.12,4760.677,4760.867,
SPXUSD,2024-01-26,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2024-01-26 14:51:00+00:00,4888.449,4892.093,4885.714,4873.562,4871.577
SPXUSD,2024-01-29,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2024-01-29 14:44:00+00:00,4893.37,4893.62,4889.37,4886.873,4876.927
SPXUSD,2024-02-12,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2024-02-12 14:41:00+00:00,5025.861,5026.611,5022.117,,
SPXUSD,2024-02-22,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2024-02-22 14:52:00+00:00,5058.367,5058.617,5040.087,5034.21,5011.381
SPXUSD,2024-02-23,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2024-02-23 15:50:00+00:00,5097.061,5105.519,5088.602999999999,5080.676,
SPXUSD,2024-03-06,1,bullish,S1_NY_EQ+Zone (1m) OR (5m+1m on news/flip),2024-03-06 15:58:00+00:00,5112.692,5107.043,5115.497,,
SPXUSD,2024-03-06,1,bullish,S1_NY_EQ+Zone (1m) OR (5m+1m on news/flip),2024-03-06 15:58:00+00:00,5112.692,5107.043,5115.497,,
SPXUSD,2024-03-08,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2024-03-08 17:50:00+00:00,5141.351,5162.82,5119.882,,
SPXUSD,2024-03-12,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2024-03-12 14:39:00+00:00,5160.944,5161.194,5155.287,5118.963,
SPXUSD,2024-03-27,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2024-03-27 14:43:00+00:00,5217.861,5219.864,5216.364,,
SPXUSD,2024-04-03,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2024-04-03 13:49:00+00:00,5196.12,5198.364,5194.953,,
SPXUSD,2024-04-04,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2024-04-04 16:12:00+00:00,5242.117,5242.367,5230.811,5223.306,5216.041
SPXUSD,2024-04-09,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2024-04-09 15:27:00+00:00,5200.196,5216.083,5184.309,,
SPXUSD,2024-04-15,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2024-04-15 15:07:00+00:00,5155.271,5159.617,5146.361,5143.882,5126.493
SPXUSD,2024-04-16,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2024-04-16 13:56:00+00:00,5070.752,5073.864,5061.614,5048.234,5042.211
SPXUSD,2024-04-17,1,bullish,S1_NY_EQ+Zone (1m) OR (5m+1m on news/flip),2024-04-17 13:46:00+00:00,5067.376,5065.367,5070.882,5074.126,
SPXUSD,2024-04-22,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2024-04-22 13:45:00+00:00,4995.161,4995.411,4985.727,4978.531,4973.132
SPXUSD,2024-04-23,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2024-04-23 13:48:00+00:00,5024.88,5026.121,5020.891,5006.681,5002.719
SPXUSD,2024-05-02,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2024-05-02 13:55:00+00:00,5053.373,5054.123,5046.382,5039.882,5031.264
SPXUSD,2024-05-03,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2024-05-03 15:12:00+00:00,5109.089,5121.486,5078.861,5073.016,
SPXUSD,2024-05-07,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2024-05-07 13:51:00+00:00,5184.607,5184.857,5181.114,5176.566,5176.437
SPXUSD,2024-05-10,1,bullish,S1_NY_EQ+Zone (1m) OR (5m+1m on news/flip),2024-05-10 14:25:00+00:00,5230.249,5228.243,5233.027,5234.411,
SPXUSD,2024-05-13,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2024-05-13 14:34:00+00:00,5230.876,5234.632,5227.120000000001,5225.376,5217.367
SPXUSD,2024-05-24,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2024-05-24 13:45:00+00:00,5285.617,5286.614,5277.779,5270.08,5268.723
SPXUSD,2024-05-31,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2024-05-31 14:03:00+00:00,5250.867,5251.117,5233.867,5216.626,
SPXUSD,2024-07-04,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2024-07-04 13:49:00+00:00,5538.882,5539.132,5537.873,5532.561,5531.111
SPXUSD,2024-07-08,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2024-07-08 13:44:00+00:00,5570.614,5570.864,5569.617,5556.114,5555.617
SPXUSD,2024-07-12,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2024-07-12 14:18:00+00:00,5590.361,5590.611,5570.496,,
SPXUSD,2024-07-30,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2024-07-30 16:00:00+00:00,5451.587,5474.487,5428.687000000001,,
SPXUSD,2024-07-31,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2024-07-31 14:30:00+00:00,5501.536,5501.786,5494.069,5470.82,5428.591
SPXUSD,2024-08-14,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2024-08-14 14:55:00+00:00,5428.421,5433.494,5424.487,,
SPXUSD,2024-08-23,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2024-08-23 14:30:00+00:00,5602.646,5605.143,5601.634,5591.14,5580.287
SPXUSD,2024-08-30,1,bullish,S1_NY_EQ+Zone (1m) OR (5m+1m on news/flip),2024-08-30 14:21:00+00:00,5619.129,5614.749,5625.629,,
SPXUSD,2024-09-13,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2024-09-13 13:59:00+00:00,5607.864,5608.114,5600.364,5598.12,5594.376
SPXUSD,2024-09-18,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2024-09-18 14:08:00+00:00,5642.023,5644.479,5633.729,,
SPXUSD,2024-09-26,1,bullish,S1_NY_EQ+Zone (1m) OR (5m+1m on news/flip),2024-09-26 13:52:00+00:00,5770.582,5769.274,5771.257,,
SPXUSD,2024-09-26,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2024-09-26 14:30:00+00:00,5761.253,5767.581,5754.924999999999,,5723.917
SPXUSD,2024-10-17,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2024-10-17 16:04:00+00:00,5842.991,5868.043,5817.939,,
SPXUSD,2024-10-18,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2024-10-18 13:39:00+00:00,5857.873,5858.123,5855.731,5845.111,5836.879
SPXUSD,2024-10-22,1,bullish,S1_NY_EQ+Zone (1m) OR (5m+1m on news/flip),2024-10-22 13:34:00+00:00,5828.677,5828.427,5835.382,5844.12,5857.111
SPXUSD,2024-10-24,1,bullish,S1_NY_EQ+Zone (1m) OR (5m+1m on news/flip),2024-10-24 14:06:00+00:00,5826.599,5824.056,5830.507,,
SPXUSD,2024-10-29,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2024-10-29 14:46:00+00:00,5828.33,5828.657,5807.244,5803.866,
SPXUSD,2024-11-06,1,bullish,S1_NY_EQ+Zone (1m) OR (5m+1m on news/flip),2024-11-06 17:48:00+00:00,5911.127,5896.999,5912.126,5918.547,
SPXUSD,2024-11-06,1,bullish,S1_NY_EQ+Zone (1m) OR (5m+1m on news/flip),2024-11-06 17:48:00+00:00,5911.127,5896.999,5912.126,5918.547,
SPXUSD,2024-11-25,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2024-11-25 17:21:00+00:00,5973.461,6015.537,5931.385,,
SPXUSD,2024-11-26,1,bullish,S1_NY_EQ+Zone (1m) OR (5m+1m on news/flip),2024-11-26 14:45:00+00:00,6002.723,5998.971,6006.174,,
SPXUSD,2024-12-06,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2024-12-06 14:40:00+00:00,6089.327,6089.577,6082.261,6068.764,
SPXUSD,2024-12-10,2,bearish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2024-12-10 18:58:00+00:00,6048.526,6056.747,6040.304999999999,,
SPXUSD,2024-12-20,2,bullish,S2_NY_EQ+Zone 5m Retrace + 1m BOS,2024-12-20 15:32:00+00:00,5913.943,5840.676,5987.21,,
